what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1766246181531
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1766246183401
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1766246184837
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1766246202544
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1766246202562
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.RegisterView",1766246206109
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.RegisterView",1766246206129
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.MemoryView",1766246207246
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.MemoryView",1766246207268
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.RegisterView",1766246207973
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1766246208920
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1766246209720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766247846807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766247942397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766247942882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766249718349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766249719968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766250030575
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1766250041667
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1766250041731
executed,command,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project.commands.bspEditor",1766250062298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766250062593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766250067030
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1766250085711
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1766250085733
activated,view,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.debug.ui.disassembly.view",1766250090152
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1766250090157
closed,view,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.debug.ui.disassembly.view",1766250090180
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1766250093575
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1766250096653
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1766250096673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766250100544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766250102267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1766250102278
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766250110646
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1766250110647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1766250110698
executed,command,,,"com.altera.sbtgui.ui.cPerspective",1766250110698
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1766250118653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766250394610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766258312521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766258358533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766260140326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766260144051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766262009292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766262015603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766262138811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766262139538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766262148470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766262149244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766298689373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766298695476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766298704067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766298704603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766298889825
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766298890884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1766298891365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1766298891822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1766298894470
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1766298895728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766298898330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766298900221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766298900933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766298905269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766298919005
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1766298927048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766298927995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766298928725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766298931469
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766298936678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766298939542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766298948806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1766298952365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1766298953104
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1766298957033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766298961057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766298963455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766298968351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766298977201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766298977872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766298981539
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766298998112
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1766298998502
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --accept-bad-sysid, --sidp=0x8000020, /cygdrive/c/Users/lenovo/Desktop/CO503_labs/Lab_01/JSoC/software/jpeg_encoder/jpeg_encoder.elf] return code: 2, no processors found",1766299000719
error,log,,,"Downloading ELF Process failed",1766299000720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299000766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299002604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299005453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299009809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299015599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299038559
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766299043595
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1766299043962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299051919
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766299052010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299053448
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1766299053630
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1766299055626
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766299072396
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1766299072530
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1766299077767
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1766299078295
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1766299079892
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1766299082068
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1766299093219
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1766299106187
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1766299138483
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1766299143885
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1766299156840
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1766299156859
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1766299170104
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766299177596
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1766299228175
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1766299228225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299232633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299617695
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1766299622270
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1766299622296
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766299623217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1766299627267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1766299628520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1766299629284
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766299640525
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1766299640525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299661430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299663401
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766299663423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299664390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299709459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299713778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299715470
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1766299716407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299718649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299721005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299724936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299730486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299731144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299734495
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766299744163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299744804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299752694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1766299757055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1766299757866
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1766299767700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299771046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299773405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299777947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299784584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299785022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299788580
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766299791271
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766299828634
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1766299829008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299836829
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766299836882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766299841891
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1766299842044
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1766299842183
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766299855412
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1766299855530
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1766299871995
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1766299875872
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1766299890073
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1766299893357
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1766299896878
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1766299904875
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1766299907969
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1766299917516
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1766299917555
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1766299926363
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1766299941192
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766299949909
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1766299974577
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1766299974619
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1766299981441
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1766299992397
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1766299999718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766300027603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766300046812
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1766300054261
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1766300066451
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1766300071738
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766300078332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766300085211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766300087922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766300094599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766300098934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1766300103292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766300104717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766300105814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1766300111789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766300125524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766300125584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766300125658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766300127196
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766300134781
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1766300135154
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766300143330
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1766300160244
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1766300160295
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766300172305
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1766300185935
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1766300188350
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1766300202719
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766300208665
